pathway,recall,d,p
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.310344828,9,20
PID_FANCONI_PATHWAY,0.311111111,14,31
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,0.31147541,19,42
PID_TRKR_PATHWAY,0.31147541,19,42
BIOCARTA_SPPA_PATHWAY,0.3125,5,11
REACTOME_IRS_MEDIATED_SIGNALLING,0.3125,15,33
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.3125,15,33
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,0.31372549,16,35
PID_AP1_PATHWAY,0.314285714,22,48
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY,0.314606742,28,61
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION,0.315789474,12,26
BIOCARTA_IGF1MTOR_PATHWAY,0.315789474,6,13
BIOCARTA_PAR1_PATHWAY,0.315789474,6,13
PID_HIF1A_PATHWAY,0.315789474,6,13
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.315789474,6,13
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.315789474,6,13
WP_PI3KAKTMTOR_VITD3_SIGNALLING,0.318181818,7,15
BIOCARTA_NTHI_PATHWAY,0.318181818,7,15
PID_PDGFRA_PATHWAY,0.318181818,7,15
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.318181818,14,30
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,0.318181818,21,45
PID_IL6_7_PATHWAY,0.319148936,15,32
PID_TRAIL_PATHWAY,0.321428571,9,19
WP_CAMKK2_PATHWAY,0.323529412,11,23
REACTOME_SIGNALLING_TO_ERKS,0.323529412,11,23
REACTOME_RAF_ACTIVATION,0.323529412,11,23
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.323529412,11,23
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.324324324,12,25
PID_CMYB_PATHWAY,0.325301205,27,56
PID_CXCR3_PATHWAY,0.325581395,14,29
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,0.326086957,15,31
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES,0.327272727,18,37
WP_HEPATITIS_B_INFECTION,0.328947368,50,102
WP_BREAST_CANCER_PATHWAY,0.331168831,51,103
BIOCARTA_IFNG_PATHWAY,0.333333333,2,4
PID_ERB_GENOMIC_PATHWAY,0.333333333,5,10
PID_RETINOIC_ACID_PATHWAY,0.333333333,10,20
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,0.333333333,18,36
WP_TGFB_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION,0.333333333,6,12
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT,0.333333333,5,10
WP_RALA_DOWNSTREAM_REGULATED_GENES,0.333333333,4,8
WP_MIRNA_BIOGENESIS,0.333333333,2,4
WP_AGERAGE_PATHWAY,0.333333333,22,44
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,0.333333333,8,16
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,0.333333333,6,12
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,0.333333333,11,22
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE,0.333333333,5,10
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS,0.333333333,2,4
WP_TGIF_DISRUPTION_OF_SHH_SIGNALING,0.333333333,3,6
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY,0.333333333,13,26
BIOCARTA_BCELLSURVIVAL_PATHWAY,0.333333333,5,10
BIOCARTA_CBL_PATHWAY,0.333333333,4,8
BIOCARTA_G2_PATHWAY,0.333333333,8,16
BIOCARTA_FAS_PATHWAY,0.333333333,10,20
BIOCARTA_CARDIACEGF_PATHWAY,0.333333333,6,12
BIOCARTA_GPCR_PATHWAY,0.333333333,10,20
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.333333333,8,16
PID_CD40_PATHWAY,0.333333333,10,20
PID_S1P_S1P1_PATHWAY,0.333333333,7,14
PID_FOXM1_PATHWAY,0.333333333,13,26
PID_EPO_PATHWAY,0.333333333,11,22
SA_FAS_SIGNALING,0.333333333,3,6
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.333333333,3,6
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,0.333333333,6,12
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,0.333333333,10,20
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM,0.333333333,2,4
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.333333333,4,8
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.333333333,26,52
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.333333333,7,14
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,0.333333333,5,10
REACTOME_CD209_DC_SIGN_SIGNALING,0.333333333,7,14
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,0.333333333,9,18
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,0.333333333,2,4
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,0.333333333,2,4
REACTOME_MET_RECEPTOR_ACTIVATION,0.333333333,2,4
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,0.333333333,3,6
REACTOME_CREB3_FACTORS_ACTIVATE_GENES,0.333333333,3,6
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,0.333333333,2,4
REACTOME_INTERLEUKIN_35_SIGNALLING,0.333333333,4,8
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING,0.336734694,33,65
WP_RAC1PAK1P38MMP2_PATHWAY,0.338235294,23,45
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS,0.338461538,22,43
BIOCARTA_TCR_PATHWAY,0.340909091,15,29
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.340909091,15,29
REACTOME_SIGNALING_BY_FGFR4,0.341463415,14,27
PID_MET_PATHWAY,0.341772152,27,52
WP_PROLACTIN_SIGNALING_PATHWAY,0.342105263,26,50
WP_GASTRIN_SIGNALING_PATHWAY,0.342105263,39,75
PID_ERBB4_PATHWAY,0.342105263,13,25
WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING,0.342857143,12,23
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.342857143,12,23
PID_TELOMERASE_PATHWAY,0.343283582,23,44
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4,0.34375,11,21
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,0.34375,11,21
KEGG_PATHWAYS_IN_CANCER,0.344615385,112,213
BIOCARTA_BIOPEPTIDES_PATHWAY,0.344827586,10,19
REACTOME_SIGNALING_BY_PDGF,0.344827586,20,38
PID_SMAD2_3NUCLEAR_PATHWAY,0.345679012,28,53
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE,0.347826087,8,15
PID_MYC_REPRESS_PATHWAY,0.349206349,22,41
BIOCARTA_NKCELLS_PATHWAY,0.35,7,13
REACTOME_SIGNALING_BY_FGFR3,0.35,14,26
WP_NEOVASCULARISATION_PROCESSES,0.351351351,13,24
PID_FGF_PATHWAY,0.351851852,19,35
WP_LEPTIN_INSULIN_OVERLAP,0.352941176,6,11
BIOCARTA_GCR_PATHWAY,0.352941176,6,11
BIOCARTA_BARRESTIN_SRC_PATHWAY,0.352941176,6,11
SA_PTEN_PATHWAY,0.352941176,6,11
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,0.353846154,23,42
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.35483871,11,20
WP_INTEGRATED_BREAST_CANCER_PATHWAY,0.355263158,54,98
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE,0.357142857,5,9
BIOCARTA_PS1_PATHWAY,0.357142857,5,9
BIOCARTA_BARR_MAPK_PATHWAY,0.357142857,5,9
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.357142857,5,9
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.357142857,5,9
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,0.357142857,10,18
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.357142857,15,27
REACTOME_INTERLEUKIN_15_SIGNALING,0.357142857,5,9
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS,0.357142857,5,9
PID_AR_TF_PATHWAY,0.358490566,19,34
WP_ATM_SIGNALING_PATHWAY,0.358974359,14,25
PID_RET_PATHWAY,0.358974359,14,25
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,0.36,18,32
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,0.36,18,32
BIOCARTA_BAD_PATHWAY,0.36,9,16
PID_LYMPH_ANGIOGENESIS_PATHWAY,0.36,9,16
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,0.36,9,16
WP_NOTCH_SIGNALING_PATHWAY_NETPATH,0.360655738,22,39
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.360824742,35,62
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.361702128,17,30
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.361904762,38,67
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ,0.363636364,4,7
BIOCARTA_EPONFKB_PATHWAY,0.363636364,4,7
BIOCARTA_IL4_PATHWAY,0.363636364,4,7
BIOCARTA_EDG1_PATHWAY,0.363636364,8,14
PID_NFKAPPAB_CANONICAL_PATHWAY,0.363636364,8,14
PID_BETA_CATENIN_NUC_PATHWAY,0.363636364,28,49
PID_NCADHERIN_PATHWAY,0.363636364,12,21
SA_PROGRAMMED_CELL_DEATH,0.363636364,4,7
REACTOME_PECAM1_INTERACTIONS,0.363636364,4,7
REACTOME_SIGNALING_BY_LEPTIN,0.363636364,4,7
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,0.363636364,4,7
REACTOME_INTERLEUKIN_27_SIGNALING,0.363636364,4,7
PID_BCR_5PATHWAY,0.365079365,23,40
PID_ERBB1_INTERNALIZATION_PATHWAY,0.365853659,15,26
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3,0.366666667,11,19
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,0.367346939,18,31
BIOCARTA_CCR3_PATHWAY,0.368421053,7,12
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.368421053,7,12
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.37037037,10,17
PID_PI3KCI_AKT_PATHWAY,0.371428571,13,22
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.373333333,28,47
WP_ID_SIGNALING_PATHWAY,0.375,6,10
WP_TFS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY,0.375,3,5
WP_CALORIC_RESTRICTION_AND_AGING,0.375,3,5
WP_CANONICAL_NFKB_PATHWAY,0.375,3,5
BIOCARTA_KREB_PATHWAY,0.375,3,5
BIOCARTA_CDMAC_PATHWAY,0.375,6,10
BIOCARTA_WNT_PATHWAY,0.375,9,15
PID_HDAC_CLASSIII_PATHWAY,0.375,9,15
PID_ER_NONGENOMIC_PATHWAY,0.375,15,25
PID_IFNG_PATHWAY,0.375,15,25
PID_SMAD2_3PATHWAY,0.375,6,10
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.375,6,10
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.375,6,10
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.375,9,15
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,0.375,3,5
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION,0.375,3,5
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,0.375,3,5
BIOCARTA_CERAMIDE_PATHWAY,0.380952381,8,13
WP_LEPTIN_SIGNALING_PATHWAY,0.381578947,29,47
WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY,0.384615385,5,8
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,0.384615385,5,8
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4,0.384615385,5,8
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY,0.384615385,10,16
BIOCARTA_FCER1_PATHWAY,0.384615385,15,24
PID_KIT_PATHWAY,0.384615385,20,32
PID_RB_1PATHWAY,0.384615385,25,40
SA_REG_CASCADE_OF_CYCLIN_EXPR,0.384615385,5,8
REACTOME_DAP12_INTERACTIONS,0.384615385,15,24
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.385714286,27,43
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.387096774,12,19
WP_IL3_SIGNALING_PATHWAY,0.387755102,19,30
REACTOME_SIGNALING_BY_ERBB2,0.387755102,19,30
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.388888889,7,11
WP_IL4_SIGNALING_PATHWAY,0.388888889,21,33
PID_PI3K_PLC_TRK_PATHWAY,0.388888889,14,22
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,0.390909091,43,67
BIOCARTA_IGF1R_PATHWAY,0.391304348,9,14
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.391304348,9,14
WP_WNT_SIGNALING_PATHWAY_NETPATH,0.392156863,20,31
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,0.392857143,11,17
WP_MAPK_CASCADE,0.393939394,13,20
BIOCARTA_BCR_PATHWAY,0.393939394,13,20
WP_IL6_SIGNALING_PATHWAY,0.395348837,17,26
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.397727273,35,53
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4,0.4,6,9
BIOCARTA_ETC_PATHWAY,0.4,4,6
BIOCARTA_IL3_PATHWAY,0.4,6,9
BIOCARTA_LONGEVITY_PATHWAY,0.4,6,9
PID_ERBB_NETWORK_PATHWAY,0.4,6,9
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.4,4,6
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.4,10,15
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,0.4,2,3
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.4,12,18
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,0.4,2,3
REACTOME_MISMATCH_REPAIR,0.4,6,9
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.4,2,3
REACTOME_FASL_CD95L_SIGNALING,0.4,2,3
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,0.4,2,3
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,0.4,2,3
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,0.4,2,3
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,0.4,8,12
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,0.4,4,6
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,0.4,2,3
REACTOME_SIGNALING_BY_NTRK2_TRKB,0.4,10,15
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.4,8,12
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,0.4,2,3
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB,0.4,2,3
WP_DNA_DAMAGE_RESPONSE,0.402985075,27,40
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,0.405405405,15,22
WP_KIT_RECEPTOR_SIGNALING_PATHWAY,0.406779661,24,35
PID_FCER1_PATHWAY,0.406779661,24,35
BIOCARTA_VEGF_PATHWAY,0.407407407,11,16
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY,0.409090909,27,39
BIOCARTA_AKT_PATHWAY,0.409090909,9,13
BIOCARTA_CREB_PATHWAY,0.409090909,9,13
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.409090909,9,13
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,0.411764706,14,20
KEGG_ERBB_SIGNALING_PATHWAY,0.413793103,36,51
PID_S1P_S1P3_PATHWAY,0.413793103,12,17
BIOCARTA_VDR_PATHWAY,0.416666667,10,14
PID_PI3KCI_PATHWAY,0.416666667,20,28
SA_B_CELL_RECEPTOR_COMPLEXES,0.416666667,10,14
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,0.416666667,5,7
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,0.416666667,5,7
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,0.416666667,5,7
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,0.416666667,10,14
PID_AR_NONGENOMIC_PATHWAY,0.419354839,13,18
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,0.421052632,8,11
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED,0.421052632,8,11
BIOCARTA_EPO_PATHWAY,0.421052632,8,11
BIOCARTA_ECM_PATHWAY,0.421052632,8,11
PID_FAS_PATHWAY,0.421052632,16,22
PID_VEGFR1_PATHWAY,0.423076923,11,15
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,0.423076923,11,15
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,0.423076923,11,15
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,0.425531915,20,27
REACTOME_SIGNALING_BY_PTK6,0.425925926,23,31
BIOCARTA_HBX_PATHWAY,0.428571429,3,4
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY,0.428571429,3,4
WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR,0.428571429,3,4
BIOCARTA_MTOR_PATHWAY,0.428571429,9,12
BIOCARTA_ACH_PATHWAY,0.428571429,6,8
KEGG_PANCREATIC_CANCER,0.428571429,30,40
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.428571429,15,20
PID_IL5_PATHWAY,0.428571429,6,8
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.428571429,6,8
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.428571429,6,8
REACTOME_CREB_PHOSPHORYLATION,0.428571429,3,4
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,0.428571429,3,4
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.428571429,3,4
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,0.428571429,6,8
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,0.428571429,3,4
REACTOME_STAT5_ACTIVATION,0.428571429,3,4
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.431818182,38,50
WP_INTERLEUKIN11_SIGNALING_PATHWAY,0.431818182,19,25
WP_ERBB_SIGNALING_PATHWAY,0.433333333,39,51
PID_IL2_1PATHWAY,0.436363636,24,31
WP_WHITE_FAT_CELL_DIFFERENTIATION,0.4375,14,18
WP_PRION_DISEASE_PATHWAY,0.4375,14,18
BIOCARTA_PITX2_PATHWAY,0.4375,7,9
PID_HES_HEY_PATHWAY,0.4375,21,27
REACTOME_REGULATION_OF_KIT_SIGNALING,0.4375,7,9
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.4375,7,9
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,0.44,11,14
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,0.441176471,15,19
REACTOME_SIGNALING_BY_SCF_KIT,0.441860465,19,24
KEGG_RENAL_CELL_CARCINOMA,0.442857143,31,39
BIOCARTA_FBW7_PATHWAY,0.444444444,4,5
WP_CYTOSINE_METHYLATION,0.444444444,4,5
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS,0.444444444,8,10
BIOCARTA_AT1R_PATHWAY,0.444444444,12,15
BIOCARTA_ERK_PATHWAY,0.444444444,12,15
BIOCARTA_PYK2_PATHWAY,0.444444444,12,15
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES,0.444444444,12,15
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,0.444444444,4,5
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.444444444,8,10
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,0.444444444,4,5
REACTOME_INTERLEUKIN_9_SIGNALING,0.444444444,4,5
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,0.444444444,4,5
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS,0.444444444,4,5
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,0.45,9,11
BIOCARTA_ATM_PATHWAY,0.45,9,11
BIOCARTA_GSK3_PATHWAY,0.45,9,11
PID_TCPTP_PATHWAY,0.452380952,19,23
BIOCARTA_BTG2_PATHWAY,0.454545455,5,6
WP_NAD_METABOLISM_SIRTUINS_AND_AGING,0.454545455,5,6
WP_BDNFTRKB_SIGNALING,0.454545455,15,18
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA,0.454545455,5,6
BIOCARTA_RAS_PATHWAY,0.454545455,10,12
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.454545455,5,6
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,0.454545455,5,6
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,0.454545455,5,6
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.454545455,5,6
PID_SHP2_PATHWAY,0.456140351,26,31
WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH,0.456521739,21,25
BIOCARTA_TFF_PATHWAY,0.458333333,11,13
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,0.458333333,11,13
BIOCARTA_IL2RB_PATHWAY,0.459459459,17,20
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS,0.461538462,6,7
BIOCARTA_CDK5_PATHWAY,0.461538462,6,7
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.461538462,6,7
REACTOME_SIGNALING_BY_ACTIVIN,0.461538462,6,7
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,0.461538462,6,7
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,0.461538462,6,7
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,0.461538462,6,7
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.465753425,34,39
BIOCARTA_HIF_PATHWAY,0.466666667,7,8
SA_G1_AND_S_PHASES,0.466666667,7,8
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,0.470588235,8,9
BIOCARTA_CXCR4_PATHWAY,0.473684211,9,10
BIOCARTA_MAL_PATHWAY,0.473684211,9,10
BIOCARTA_TGFB_PATHWAY,0.473684211,9,10
PID_EPHA2_FWD_PATHWAY,0.473684211,9,10
BIOCARTA_IGF1_PATHWAY,0.476190476,10,11
BIOCARTA_INSULIN_PATHWAY,0.476190476,10,11
BIOCARTA_CELLCYCLE_PATHWAY,0.47826087,11,12
REACTOME_INTERLEUKIN_7_SIGNALING,0.47826087,11,12
KEGG_MELANOMA,0.478873239,34,37
BIOCARTA_GH_PATHWAY,0.481481481,13,14
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,0.482758621,14,15
REACTOME_DAP12_SIGNALING,0.482758621,14,15
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,0.483870968,15,16
BIOCARTA_MET_PATHWAY,0.484848485,16,17
WP_PDGF_PATHWAY,0.487179487,19,20
KEGG_GLIOMA,0.492307692,32,33
BIOCARTA_HSWI_SNF_PATHWAY,0.5,6,6
BIOCARTA_TERT_PATHWAY,0.5,4,4
BIOCARTA_PLK3_PATHWAY,0.5,4,4
BIOCARTA_SAM68_PATHWAY,0.5,3,3
WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA,0.5,2,2
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA,0.5,10,10
WP_LNCRNAMEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE,0.5,3,3
WP_ROBO4_AND_VEGF_SIGNALING_PATHWAYS_CROSSTALK,0.5,3,3
WP_ANGIOGENESIS,0.5,12,12
WP_ULTRACONSERVED_REGION_339_MODULATION_OF_TUMOR_SUPPRESSOR_MICRORNAS_IN_CANCER,0.5,1,1
BIOCARTA_G1_PATHWAY,0.5,14,14
BIOCARTA_IL2_PATHWAY,0.5,11,11
